business_id,date,description,result,score,type
400125,20160502,,,96,routine
400125,20161013,,,100,routine
400125,20161013,,,,followup
274443,20131106,,,100,routine
274443,20130422,,,98,routine
274443,20121107,,,100,routine
274443,20140430,,,100,routine
274443,20151110,,,100,routine
274443,20150506,,,100,routine
274443,20141020,,,98,routine
274443,20160426,,,100,routine
274443,20161013,,,100,routine
255772,20131203,,,100,routine
255772,20130523,,,99,routine
255772,20121106,,,100,routine
255772,20141105,,,98,routine
255772,20140502,,,99,routine
255772,20150428,,,100,routine
255772,20151020,,,,followup
255772,20151016,,,91,routine
255772,20150429,,,,followup
255772,20160505,,,98,routine
255772,20161013,,,100,routine
239679,20131106,,,100,routine
239679,20130507,,,98,routine
239679,20121126,,,100,routine
239679,20140225,,,100,routine
239679,20151103,,,99,routine
239679,20150429,,,100,routine
239679,20141022,,,100,routine
239679,20160418,,,100,routine
239679,20161013,,,98,routine
435414,20130103,,,100,routine
435414,20150327,,,98,routine
435414,20140717,,,100,routine
435414,20130912,,,99,routine
435414,20160602,,,98,routine
435414,20161013,,,99,routine
453704,20131108,,,100,routine
453704,20130509,,,100,routine
453704,20121017,,,96,routine
453704,20141015,,,99,routine
453704,20140314,,,99,routine
453704,20151117,,,100,routine
453704,20151027,,,98,routine
453704,20150417,,,100,routine
453704,20160408,,,100,routine
453704,20161013,,,100,routine
310503,20131205,,,100,routine
310503,20130515,,,97,routine
310503,20121016,,,100,routine
310503,20141027,,,100,routine
310503,20140318,,,97,routine
310503,20150924,,,100,routine
310503,20150601,,,,followup
310503,20150421,,,100,routine
310503,20150421,,,98,routine
310503,20160429,,,99,routine
310503,20161013,,,98,routine
397735,20131104,,,98,routine
397735,20131016,,,,followup
397735,20130220,,,96,routine
397735,20140905,,,98,routine
397735,20140219,,,97,routine
397735,20151105,,,97,routine
397735,20150504,,,97,routine
397735,20140915,,,,followup
397735,20160428,,,99,routine
397735,20161013,,,99,routine
397735,20161013,,,,followup
231667,20131118,,,98,routine
231667,20130507,,,100,routine
231667,20121212,,,100,routine
231667,20140313,,,100,routine
231667,20151105,,,100,routine
231667,20150327,,,100,routine
231667,20141022,,,100,routine
231667,20160413,,,100,routine
231667,20161013,,,97,routine
231663,20131101,,,100,routine
231663,20130419,,,99,routine
231663,20121018,,,98,routine
231663,20140325,,,100,routine
231663,20151105,,,98,routine
231663,20150421,,,99,routine
231663,20141008,,,100,routine
231663,20160413,,,100,routine
231663,20161013,,,99,routine
493437,20131106,,,100,routine
493437,20130429,,,99,routine
493437,20121108,,,100,routine
493437,20140430,,,100,routine
493437,20151119,,,100,routine
493437,20150507,,,100,routine
493437,20141020,,,98,routine
493437,20160426,,,100,routine
493437,20161013,,,100,routine
227452,20131107,,,99,routine
227452,20130514,,,100,routine
227452,20121126,,,99,routine
227452,20140428,,,100,routine
227452,20151020,,,100,routine
227452,20150422,,,98,routine
227452,20141022,,,100,routine
227452,20160428,,,100,routine
227452,20161013,,,100,routine
448139,20131101,,,95,routine
448139,20130613,,,99,routine
448139,20130225,,,95,routine
448139,20140904,,,96,routine
448139,20140304,,,96,routine
448139,20151116,,,97,routine
448139,20150501,,,96,routine
448139,20150122,,,97,routine
448139,20160608,,,95,routine
448139,20160630,,,,followup
448139,20161013,,,97,routine
500827,20131216,,,100,routine
500827,20130319,,,98,routine
500827,20120912,,,100,routine
500827,20151203,,,96,routine
500827,20150319,,,99,routine
500827,20140627,,,100,routine
500827,20161013,,,98,routine
426967,20131213,,,95,routine
426967,20130509,,,97,routine
426967,20121018,,,,followup
426967,20140718,,,98,routine
426967,20150129,,,96,routine
426967,20151016,,,,followup
426967,20150914,,,,followup
426967,20150812,,,96,routine
426967,20160329,,,95,routine
426967,20161013,,,95,routine
68698,20131031,,,100,routine
68698,20130507,,,95,routine
68698,20120911,,,97,routine
68698,20140502,,,100,routine
68698,20151110,,,99,routine
68698,20150522,,,100,routine
68698,20141028,,,100,routine
68698,20160413,,,99,routine
68698,20161013,,,100,routine
83548,20130806,,,,followup
83548,20130730,,,95,routine
83548,20150226,,,93,routine
83548,20150226,,,95,routine
83548,20140702,,,97,routine
83548,20140128,,,98,routine
83548,20160114,,,93,routine
83548,20160222,,,,followup
83548,20161013,,,95,routine
324379,20131003,,,100,routine
324379,20130520,,,100,routine
324379,20121108,,,100,routine
324379,20141106,,,100,routine
324379,20140414,,,100,routine
324379,20151020,,,,followup
324379,20151002,,,96,routine
324379,20150415,,,100,routine
324379,20160415,,,100,routine
324379,20161013,,,100,routine
485188,20131120,,,96,routine
485188,20131120,,,,followup
485188,20130513,,,96,routine
485188,20121004,,,97,routine
485188,20141113,,,,followup
485188,20141027,,,96,routine
485188,20140506,,,97,routine
485188,20151105,,,,followup
485188,20151012,,,96,routine
485188,20150427,,,100,routine
485188,20160421,,,94,routine
485188,20161013,,,92,routine
106656,20131024,,,98,routine
106656,20130418,,,99,routine
106656,20121204,,,99,routine
106656,20140306,,,100,routine
106656,20151008,,,98,routine
106656,20150424,,,98,routine
106656,20141009,,,100,routine
106656,20160502,,,100,routine
106656,20161013,,,100,routine
322495,20131010,,,100,routine
322495,20131010,,,98,routine
322495,20131010,,,97,routine
322495,20130517,,,,routine
322495,20130410,,,95,routine
322495,20141028,,,93,routine
322495,20140423,,,97,routine
322495,20151106,,,99,routine
322495,20151106,,,,followup
322495,20150505,,,93,routine
322495,20141124,,,,followup
322495,20160421,,,99,routine
322495,20161013,,,96,routine
67973,20131114,,,98,routine
67973,20130429,,,100,routine
67973,20121116,,,99,routine
67973,20141001,,,,routine
67973,20140326,,,98,routine
67973,20151119,,,98,routine
67973,20150507,,,98,routine
67973,20141020,,,100,routine
67973,20160427,,,100,routine
67973,20161013,,,100,routine
973351,20150925,,,98,routine
973351,20141210,,,98,routine
973351,20140606,,,97,routine
973351,20160419,,,,followup
973351,20160405,,,98,routine
973351,20161013,,,98,routine
491983,20131017,,,99,routine
491983,20130416,,,97,routine
491983,20121012,,,99,routine
491983,20140311,,,98,routine
491983,20151029,,,97,routine
491983,20150430,,,97,routine
491983,20141009,,,98,routine
491983,20160420,,,99,routine
491983,20161013,,,98,routine
100018,20121203,,,100,routine
100018,20111116,,,100,routine
100018,20151009,,,100,routine
100018,20141203,,,100,routine
100018,20131227,,,100,routine
100018,20161013,,,100,routine
306198,20130610,,,,followup
306198,20130528,,,95,routine
306198,20130206,,,,routine
306198,20141218,,,90,routine
306198,20140317,,,,followup
306198,20140225,,,,followup
306198,20150115,,,,followup
306198,20150924,,,,followup
306198,20150820,,,92,routine
306198,20150204,,,,followup
306198,20160128,,,93,routine
306198,20161013,,,,followup
306198,20161005,,,,followup
306198,20160922,,,90,routine
112068,20131001,,,100,routine
112068,20130520,,,100,routine
112068,20121108,,,100,routine
112068,20140416,,,98,routine
112068,20150903,,,99,routine
112068,20150417,,,100,routine
112068,20141029,,,100,routine
112068,20160415,,,100,routine
112068,20161013,,,100,routine
311659,20131029,,,99,routine
311659,20130515,,,100,routine
311659,20130308,,,99,routine
311659,20140325,,,98,routine
311659,20151013,,,99,routine
311659,20150422,,,100,routine
311659,20141009,,,100,routine
311659,20160411,,,99,routine
311659,20161013,,,100,routine
311659,20161013,,,,followup
391840,20131107,,,95,routine
391840,20130506,,,95,routine
391840,20121106,,,97,routine
391840,20140506,,,97,routine
391840,20151021,,,100,routine
391840,20150427,,,100,routine
391840,20141029,,,97,routine
391840,20160421,,,98,routine
391840,20160407,,,,routine
391840,20161013,,,100,routine
435422,20130103,,,97,routine
435422,20150327,,,98,routine
435422,20140717,,,97,routine
435422,20130912,,,99,routine
435422,20160602,,,95,routine
435422,20161013,,,100,routine
435422,20161013,,,,followup
588280,20151216,,,97,routine
588280,20150318,,,100,routine
588280,20140717,,,100,routine
588280,20160602,,,100,routine
588280,20161013,,,100,routine
569998,20150930,,,,followup
569998,20150923,,,92,routine
569998,20141216,,,90,routine
569998,20160210,,,94,routine
569998,20161013,,,,followup
569998,20161005,,,90,routine
600625,20140620,,,94,routine
600625,20151116,,,94,routine
600625,20150226,,,91,routine
600625,20140701,,,,followup
600625,20161013,,,,followup
600625,20160929,,,91,routine
587294,20140717,,,94,routine
587294,20151216,,,96,routine
587294,20150318,,,97,routine
587294,20140723,,,,followup
587294,20160429,,,100,routine
587294,20161013,,,100,routine
559053,20141014,,,99,routine
559053,20150602,,,98,routine
559053,20150204,,,,followup
559053,20150123,,,93,routine
559053,20160119,,,98,routine
559053,20161013,,,98,routine
435424,20150408,,,99,routine
435424,20140723,,,98,routine
435424,20130913,,,99,routine
435424,20160224,,,96,routine
435424,20161013,,,99,routine
435424,20130103,,,100,routine
1006391,20161013,,,100,routine
1006391,20160728,,,99,routine
585726,20150227,,,99,routine
585726,20150227,,,96,routine
585726,20140627,,,99,routine
585726,20160525,,,96,routine
585726,20161013,,,98,routine
584193,20151216,,,100,routine
584193,20150318,,,96,routine
584193,20140616,,,97,routine
584193,20161013,,,100,routine
1006451,20161013,,,,followup
1006451,20160919,,,90,routine
1006451,20160919,,,,followup
1006451,20160822,,,100,routine
1006442,20161013,,,98,routine
1006442,20161010,,,,followup
334398,20130318,,,,followup
334398,20130301,,,94,routine
334398,20121005,,,96,routine
334398,20140808,,,95,routine
334398,20140318,,,100,routine
334398,20151202,,,98,routine
334398,20150414,,,97,routine
334398,20140926,,,97,routine
334398,20161012,,,98,routine
155820,20140127,,,91,routine
155820,20130815,,,,followup
155820,20130807,,,90,routine
155820,20150309,,,,followup
155820,20150210,,,92,routine
155820,20140218,,,,followup
155820,20160112,,,94,routine
155820,20161012,,,92,routine
432669,20130305,,,96,routine
432669,20120829,,,,followup
432669,20120815,,,,followup
432669,20141117,,,91,routine
432669,20140603,,,,followup
432669,20151201,,,,followup
432669,20150831,,,94,routine
432669,20141124,,,,followup
432669,20160129,,,96,routine
432669,20160607,,,90,routine
432669,20161012,,,,followup
256148,20131029,,,98,routine
256148,20130308,,,100,routine
256148,20120830,,,100,routine
256148,20140325,,,100,routine
256148,20151013,,,99,routine
256148,20150324,,,100,routine
256148,20141021,,,98,routine
256148,20160411,,,100,routine
256148,20161012,,,98,routine
178006,20140110,,,95,routine
178006,20130516,,,90,routine
178006,20121030,,,,followup
178006,20150812,,,91,routine
178006,20141202,,,,followup
178006,20141121,,,90,routine
178006,20160322,,,92,routine
178006,20161012,,,,followup
178006,20160927,,,91,routine
178006,20160927,,,,followup
316415,20130730,,,93,routine
316415,20121022,,,,followup
316415,20121011,,,91,routine
316415,20141210,,,,followup
316415,20141201,,,,followup
316415,20141124,,,90,routine
316415,20151103,,,,followup
316415,20151027,,,93,routine
316415,20150728,,,98,routine
316415,20160421,,,94,routine
316415,20161012,,,100,routine
328738,20130308,,,97,routine
328738,20121108,,,96,routine
328738,20120621,,,95,routine
328738,20141013,,,99,routine
328738,20140324,,,97,routine
328738,20151222,,,,followup
328738,20151211,,,93,routine
328738,20150415,,,98,routine
328738,20161012,,,96,routine
295517,20131007,,,100,routine
295517,20130509,,,99,routine
295517,20121108,,,96,routine
295517,20141014,,,100,routine
295517,20140428,,,99,routine
295517,20150417,,,,routine
295517,20151029,,,97,routine
295517,20150508,,,,followup
295517,20150430,,,95,routine
295517,20160414,,,100,routine
295517,20161012,,,98,routine
460887,20130116,,,,followup
460887,20130110,,,98,routine
460887,20150226,,,98,routine
